CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
471430530,Existing Customer,56,M,3,Uneducated,Married,$120K +,Blue,36,6,3,3,33915.27068886989,1008,33644.82590212097,0.6398321631840701,1553,32,0.4092640782877557,0.04102930179604133
504340269,Existing Customer,52,M,3,Doctorate,Single,$120K +,Blue,36,3,1,0,29151.531209045173,1677,29294.93908018557,0.8468615429282118,1207,22,0.5470338586489167,0.07980276279777357
214659108,Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,37,5,2,3,17887.02500790269,8,19135.15074880754,0.7542062457919811,1981,43,0.794237510698862,0.016784090499779383
181100860,Existing Customer,51,F,2,Doctorate,Married,Unknown,Blue,45,6,6,2,6468.493553902325,0,6134.406452341266,0.6603994761505125,5057,79,0.6783107177585688,0.0
958284862,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,36,6,1,4,4048.397633680124,2255,2491.673598533699,0.7522782689865622,3938,74,0.6838990712640232,0.5340487165976923
566743745,Existing Customer,43,M,3,Graduate,Single,$80K - $120K,Blue,31,6,3,4,11325.03008021851,41,11450.403324712872,1.157895031622737,3919,73,0.6891173999621537,0.0
705263991,Existing Customer,53,M,4,Unknown,Married,$80K - $120K,Blue,42,3,3,1,1678.5922551440592,780,1214.7401891959155,0.8687084501144157,4564,83,1.006698197808937,0.3880825876913338
578551805,Attrited Customer,43,F,3,Graduate,Single,Less than $40K,Blue,35,3,1,2,3825.3645527050317,2046,3557.984205126253,0.6749864016013171,1986,38,0.4631925550835425,0.4859840382474315
982343867,Attrited Customer,51,M,4,Graduate,Single,$80K - $120K,Silver,42,6,5,2,33131.752889873314,165,33891.96690849207,0.98461949585373,8328,67,0.5431770802296341,0.029034821032072687
941235391,Existing Customer,54,F,2,High School,Single,$40K - $60K,Blue,42,1,2,2,1508.7343521805979,1319,950.3455539903019,0.9266378946288963,5171,80,0.6888912799206683,0.5808576297191109
176647547,Attrited Customer,45,F,4,Graduate,Unknown,Unknown,Blue,36,4,1,4,3900.818377275339,701,3048.7303034002593,0.5536730981291635,3765,82,0.7467628829940905,0.21833488638882806
980874502,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,51,6,1,3,2756.7384711879427,1764,428.4421112009127,0.633692745498087,4863,58,0.5030901285429876,0.8193319111333838
643080874,Attrited Customer,45,F,3,College,Married,Less than $40K,Blue,36,2,4,3,5777.266331244071,2150,2250.683251284261,0.5124118331408906,1887,46,0.6424187333991536,0.3987285378523423
921433816,Existing Customer,50,F,2,Graduate,Single,Unknown,Blue,39,5,2,2,6280.324431221743,1637,5648.765778520058,0.8195209778662246,4622,82,0.7508697381939278,0.2757824236670502
538545336,Attrited Customer,55,M,3,Unknown,Married,$60K - $80K,Blue,45,5,3,2,11057.33118223674,0,12526.637668816475,0.908676406287851,767,23,0.5932780809166303,0.004989780909862855
426815273,Existing Customer,40,M,5,Unknown,Married,,Blue,31,3,3,1,12436.594661183202,1442,10252.844983349316,0.6682261621713973,3947,89,0.8048017351846793,0.11254478943459656
483216935,Attrited Customer,53,F,2,Post-Graduate,Married,Less than $40K,Blue,48,3,6,3,1235.2070951809185,0,810.0588958520461,0.1813990375709968,2008,36,0.10807458882824036,0.0
140181046,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,32,5,3,5,3388.6169455620716,2608,1519.4539360735257,0.9103245504479777,3452,52,0.7024557747624324,0.8025857424875573
294855985,Existing Customer,49,F,2,High School,Married,Unknown,Blue,41,3,2,1,8872.900099256962,2293,6110.304473978886,0.7549866344571174,4330,63,0.6849026595446911,0.27284008135792914
693303546,Attrited Customer,47,M,3,Post-Graduate,Unknown,$120K +,Blue,36,2,4,6,33981.198895576454,0,34205.49107650921,0.4845741049852161,1613,44,0.3002305863515957,0.0
644671118,Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Blue,37,3,3,1,3078.368428627161,1552,858.8047117929036,0.9284080388719066,2096,57,0.6997613553412848,0.5381660819243657
649684284,Existing Customer,38,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,2747.986324410322,802,3341.721978897438,0.7760591567088888,3692,85,0.7155376196717806,0.33309657707394585
163117204,Existing Customer,52,F,1,Unknown,Married,Unknown,Blue,35,1,3,4,2860.923912830972,0,3949.2541119275834,0.657609638326604,4587,87,0.7900445862372895,0.0
435963267,Existing Customer,33,M,0,Uneducated,Single,$40K - $60K,Blue,35,4,3,3,7643.809727998141,0,7193.813893369012,0.9220013884977251,3495,85,0.9477238306302601,0.0
773232025,Existing Customer,39,M,4,Uneducated,Single,$80K - $120K,Blue,36,4,3,2,31973.147250689453,914,30491.187222484437,0.9124852454511221,4399,70,1.1006261486522058,0.04442830646515812
717288596,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,40,5,6,4,2980.3420971618043,1212,1827.9186343154834,0.7997591097907997,2276,61,0.8000045218637133,0.3941186764904032
872813613,Attrited Customer,55,M,2,Graduate,Divorced,$120K +,Blue,45,3,4,1,3170.296975832675,1378,2714.016907001751,0.9499074279365959,4565,64,0.7334175315677914,0.46399271635243045
143164266,Existing Customer,36,F,2,Post-Graduate,Single,Less than $40K,Blue,27,1,3,1,3781.388890738715,1559,1202.4701938394392,0.6817967418789381,13410,107,0.9863065730343471,0.4462954954970426
352485073,Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,13,6,2,1,2026.9394279591386,2274,1545.7999678250158,0.8842141738104147,5312,77,0.8370228914292506,0.8502119985823599
403816337,Existing Customer,37,M,5,Post-Graduate,Married,$80K - $120K,Blue,26,2,2,2,16483.544875608648,1969,14799.683252277395,0.6737264410491748,2175,44,0.5392404753469787,0.09949999052221095
124709436,Existing Customer,63,M,0,Uneducated,Single,$40K - $60K,Blue,36,3,3,3,2278.916280617023,1134,-217.90057022948326,0.5361641235397653,4767,62,0.6289232455037154,0.6412003124293969
914835665,Existing Customer,40,F,1,High School,Married,Unknown,Blue,31,3,4,5,16067.78517411681,1150,15256.248500460586,0.5240618980106652,1264,33,0.5175524342091627,0.07688974128440247
477443630,Existing Customer,58,M,3,High School,Married,$60K - $80K,Blue,41,6,1,3,7192.326115850425,2522,4891.6109898660425,1.4550463995680736,2008,37,1.0308739386491568,0.3530687642871314
271474824,Existing Customer,45,M,1,High School,Married,Less than $40K,Blue,33,5,3,3,5048.015693973879,693,6102.29314654954,0.7382689173725322,3735,76,0.5873806401397178,0.12733848623925678
657249348,Existing Customer,47,M,2,Unknown,Single,$60K - $80K,Blue,34,3,3,2,2058.8732197765084,1654,290.35457826359675,0.604499374937122,5221,85,0.883847888110238,0.7972514329235763
751029113,Existing Customer,35,F,0,Graduate,Married,Less than $40K,Blue,37,1,2,2,2882.0227663719897,1462,2496.8438327076256,0.6882533596221799,4313,70,0.7435301340489491,0.4650156529674876
715574592,Existing Customer,55,F,3,Post-Graduate,Single,$40K - $60K,Blue,44,4,3,2,5473.039785278546,897,4632.030965024596,0.8259180237998441,3075,70,0.9097802778561527,0.20327114842674698
327014085,Existing Customer,43,M,5,High School,Married,$60K - $80K,Blue,35,5,2,1,2319.229994373254,2354,939.1361734186778,0.863688594353833,4813,95,0.7606510047426194,0.8537210987301014
258770662,Attrited Customer,38,F,3,High School,Married,Less than $40K,Blue,26,4,3,3,1448.6958224559646,0,1903.0401115478198,0.7469621438957547,2478,41,0.549510980550367,0.0
469466293,Attrited Customer,56,M,4,Graduate ,Married,$80K - $120K,Blue,47,3,2,3,19178.677835977793,1604,18306.623872512584,1.1990750562854762,1675,29,1.5213763437038617,0.09853177517296378
257238175,Existing Customer,47,F,4,Post-Graduate,Married,Less than $40K,Blue,39,6,4,2,1395.058251018376,62,2249.34497442576,0.5195407037565777,4219,84,0.7559145791385224,0.0
399375727,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,40,1,3,4,3710.475086994973,2123,1493.0619004050252,0.5231719037207614,3408,74,0.7036666674684458,0.5824043335334267
580894378,Existing Customer,38,M,1,College,Married,$60K - $80K,Blue,36,4,1,3,3647.90800889814,877,1889.8587039452602,0.7710750155213996,4391,83,0.7266485054169708,0.27863779995963195
801158060,Existing Customer,36,M,2,Graduate,Single,$120K +,Blue,28,4,3,0,3617.8965223256882,2568,1609.7649908915923,0.7864852690396239,3341,71,0.7223211872789,0.774160634618416
978906497,Existing Customer,64,M,1,High School,Married,$40K - $60K,Blue,54,3,3,3,3503.5850644224033,1639,842.6061520047783,0.5873670742178443,1508,61,0.6605695153119101,0.4763333709046081
766877024,Existing Customer,50,F,2,Unknown,Married,Less than $40K,Blue,36,1,2,3,7504.144442383735,1756,4794.269473820798,0.5777104525405079,12876,101,0.793866734128867,0.27836767360385517
532550308,Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,32,5,4,2,9728.14379516742,706,9018.9973393157,0.6934824880397107,3099,64,0.9451769521725002,0.08459110235201919
482134845,Existing Customer,42,F,5,Unknown,Single,Less than $40K,Blue,30,2,3,4,8848.104586058798,18,7834.478852006786,0.8342069912328345,8025,90,0.890851985947772,0.021823842104582842
302935554,Existing Customer,34,M,2,Graduate,Married,$80K - $120K,Blue,36,5,2,2,4637.453985453492,1334,2283.1112323784178,0.7427349029952967,1857,50,0.506680611085492,0.3307877386628159
661063318,Attrited Customer,66,M,0,Graduate,Single,Unknown,Blue,48,1,5,3,1591.3475345899897,0,2825.374718486536,0.7493152456901805,2844,51,0.8551489807250137,0.0
726888077,Attrited Customer,30,F,0,Uneducated,Married,Less than $40K,Blue,13,3,1,3,5406.844494699119,2,7031.435054724331,0.9269389781815418,8927,61,0.914877445890133,0.01575868164283053
448201437,Attrited Customer,46,M,2,Unknown,Single,$80K - $120K,Blue,35,2,3,3,6883.774784649086,0,7566.297878571157,0.837544381961579,1756,40,0.5087391676821098,0.0
470254414,Existing Customer,50,M,2,Uneducated,Married,$40K - $60K,Blue,42,1,3,1,11490.026542937125,1380,10746.143139247644,0.6775886501245835,8455,94,0.8649519249700184,0.08189240759025326
528942000,Existing Customer,46,M,4,Unknown,Single,$40K - $60K,Blue,36,3,3,3,5196.667505110142,1992,3554.984116967795,0.9233363990338287,3763,86,0.6601497388544487,0.3000467879114568
689727781,Attrited Customer,52,F,1,Uneducated,Single,Less than $40K,Silver,42,6,2,3,14205.839604163075,1298,12174.592891275443,0.7021611702390845,6230,70,0.9465153327223185,0.09715824891620597
916392545,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,4,2,22153.51553847797,2021,19615.783050171627,0.7581232608614883,1427,22,0.4274709152851416,0.10287603960649401
670883302,Attrited Customer,65,M,1,Unknown,Single,Less than $40K,Blue,37,3,4,4,1635.7775445266598,0,1958.5533764806917,0.8890465614914886,1754,35,0.6220575647256879,0.0
541993004,Attrited Customer,39,F,2,Unknown,Married,Less than $40K,Blue,19,5,3,1,2874.474812853619,2109,2009.6292467194758,1.2974919022478568,2728,56,0.7895041525031341,0.633071706032952
447261721,Existing Customer,47,M,2,College,Married,$60K - $80K,Silver,34,2,1,1,32875.504077582686,1445,33551.07006778985,0.6693985362944032,8338,107,0.7717337579780423,0.042356751675446384
620356125,Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,Blue,41,3,2,4,3566.6258422905785,1614,1035.9346435693778,1.1608936676108703,1628,36,0.6499760907882208,0.4969109685563617
873594704,Existing Customer,52,M,0,Graduate,Single,$120K +,Blue,40,6,3,2,3364.1470755113796,1833,1927.1294670016655,0.6713876294551308,1542,38,1.1180208664643472,0.5246703546787349
380298054,Attrited Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,2,4,5246.956607613154,1905,3138.7311500017254,0.6094757743349563,4448,65,0.5837790387228272,0.43614839089517915
846596406,Existing Customer,50,M,1,Uneducated,Single,$60K - $80K,Blue,30,1,3,2,14355.998049567806,1896,11913.40289715185,0.9843093015211647,15309,96,0.6851385970400238,0.158329484250585
151400815,Existing Customer,37,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,0,4177.289904805795,1897,2983.754961728546,1.0833400191373794,4711,70,0.6941900956445752,0.4807309313185697
513509799,Existing Customer,42,M,4,Uneducated,Married,$120K +,Blue,37,3,2,4,6455.539167281715,1436,5555.651417456154,0.5846178009645489,3803,78,0.5220059490434141,0.17682725693697252
742663628,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,43,5,5,3,2455.602703805361,2316,237.52216414684065,0.6728049516457568,3864,68,0.5960379748143189,0.9479667484484122
106493687,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,31,6,3,1,1507.259326723867,86,1933.3224840994494,0.5873699892318807,3920,57,0.8115811715924689,0.012563153687872178
781241891,Existing Customer,53,M,3,College,Single,$120K +,Blue,35,6,2,1,33359.82684696705,1874,32513.271213222637,0.9048276901993055,1416,41,1.148613211492041,0.058157524257715976
257436135,Attrited Customer,32,F,0,Unknown,Married,Less than $40K,Blue,37,5,3,3,3246.957396099455,0,1646.1467840350656,0.5617921337884281,2407,34,0.3140434936815508,0.006777100541760506
628287728,Attrited Customer,39,M,1,Graduate,Married,$60K - $80K,Blue,31,4,2,1,3549.077852581897,929,1357.5313756925661,1.0730045512595412,1705,35,1.3283630077351802,0.33735492936707046
565454167,Existing Customer,49,M,2,Unknown,Married,$60K - $80K,Blue,36,6,3,2,16945.076348875275,768,16620.177480181108,0.6636787999502416,4679,76,0.4991300530016216,0.05977380424432879
489364752,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,56,4,1,5,4067.1451213643,2258,-3.31928154050172,0.7373104417363912,1351,37,0.29934909579590574,0.7215491935169921
908656254,Attrited Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,32,4,3,3,2422.500677148757,2424,-85.41759919718584,0.6614900054326713,2346,37,0.5867536049096658,0.9233110337397614
961430106,Existing Customer,52,M,2,Unknown,Single,$60K - $80K,Blue,40,3,2,3,1892.1506552112423,945,-603.4765824658814,0.5619437376149444,3585,82,0.6956615669414761,0.585139160957648
244385427,Attrited Customer,48,M,2,College,Divorced,$80K - $120K,Blue,40,4,3,3,3889.134157110013,0,3377.3170756467007,0.9172944066176469,3920,63,0.3974664748170156,0.0
352608080,Existing Customer,40,F,3,Unknown,Single,Less than $40K,Blue,28,3,2,4,1886.3871883312959,1152,-402.66115415470074,0.763469991149067,4130,75,0.821561352678728,0.729151860793933
215803463,Attrited Customer,59,M,0,High School,Single,$60K - $80K,Blue,54,3,7,6,23700.786377588764,505,24160.993842172214,0.8639717618357519,2965,49,0.7542836265138304,0.033858516065250206
606976006,Attrited Customer,48,M,4,Graduate,Divorced,$80K - $120K,Blue,39,4,3,7,16761.314754994048,493,18107.764782966045,0.8626390848357653,9954,63,0.754247113517521,0.017886755790604503
381361476,Existing Customer,54,M,1,College,Married,$80K - $120K,Blue,49,6,1,5,13422.682227281286,1927,11408.187487803989,0.4185430602890432,1807,37,0.6307314707858761,0.18394687707586016
102387563,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,39,4,4,3,2123.3041560250786,2461,-35.304055681363224,1.7247541772777444,1580,27,0.829405229818968,0.9552879031580995
996007411,Existing Customer,54,M,2,Uneducated,Single,$60K - $80K,Silver,48,5,3,3,,1352,33482.86670960996,0.5946025002394887,3795,80,0.856475420140778,0.026665470999439514
976306769,Existing Customer,42,F,3,College,Unknown,Less than $40K,Blue,28,1,3,3,6764.234402059105,2525,3102.7170661261234,0.49349305300354984,5252,93,0.7057338443494491,0.4750176520632204
568252183,Existing Customer,57,F,2,High School,Married,Less than $40K,Blue,36,4,2,2,636.800833794752,867,182.4133840120486,0.7630322647309141,3889,77,0.8152298446817297,0.639535471366964
577526551,Existing Customer,47,F,5,Graduate,Single,Less than $40K,Blue,36,1,2,2,3155.3122617106897,2013,321.84003847114445,0.5764546756999754,4476,83,0.678086666877914,0.6858699676297288
391944547,Attrited Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,32,3,3,4,8396.803657707345,0,8347.172220768929,0.9077994632897805,7796,60,0.7224564114016593,0.02900257279073414
937558470,Existing Customer,46,F,4,Unknown,Single,$40K - $60K,Silver,35,6,5,3,17624.17909247459,956,16873.393357260607,0.43325457609263707,2954,57,0.6594948528888755,0.058210301931611405
209511196,Attrited Customer,57,M,2,Uneducated,Married,$120K +,Blue,40,3,3,3,2822.5220665709253,1081,1359.2859089602016,1.030163373616555,185,15,0.7006676860456064,0.34726471989227725
295440985,Existing Customer,46,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5194.562066715976,2253,3532.665809532401,1.7745863218310456,1992,16,0.7750883774947978,0.36548964626900843
807542709,Existing Customer,50,M,4,Post-Graduate,Married,$120K +,Silver,40,2,3,2,34043.336992372155,41,34191.61225229961,0.6687478969915173,12935,127,0.6895912904342019,0.029252176335263627
887490339,Existing Customer,47,M,4,Uneducated,Single,$80K - $120K,Blue,32,3,3,2,33724.80045157316,1412,31409.168430418747,0.7553960966155512,1691,39,0.4707647930059352,0.04884142331916964
895454092,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,24,5,1,3,5101.0339560921275,1753,3147.477566413552,0.6601979250364154,2205,57,0.730190941947755,0.2986444199640845
893748964,Existing Customer,55,F,0,College,Married,Less than $40K,Blue,38,1,1,3,1536.2459278820913,1293,1733.9932922518756,0.47241467115505176,4719,81,0.9073282483969886,0.5345382352266284
789839639,Attrited Customer,53,F,1,Unknown,Single,Less than $40K,Blue,41,2,3,2,2236.175626931467,54,3123.2266419086336,0.2816854903043507,1414,45,0.44896930018149817,0.025999670163459415
304093266,Existing Customer,44,F,5,Graduate,Married,$40K - $60K,Blue,34,5,1,3,6582.189853055022,1177,6459.77733625037,1.1109466487264057,3654,80,1.183247582530416,0.1609229656437472
611800610,Existing Customer,52,M,3,Uneducated,Single,$80K - $120K,Blue,37,4,3,1,2591.9977220438395,847,2634.4880454485856,0.2953757865819062,2556,53,0.6106891898548347,0.2963950253121418
239932320,Attrited Customer,47,F,2,Graduate,Single,Less than $40K,Blue,41,4,2,3,1106.7488412826335,1324,1096.6705315007666,0.6525091971553355,2405,36,0.39369908380479546,0.6110033230022699
261433468,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,29,5,1,3,20835.494490851095,1832,20406.730938184366,0.7299013588715618,1205,25,0.5965247071881297,0.052266668447387234
629925586,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,34,5,2,2,2547.5705729847327,2186,-107.65254091621034,0.5771286159598213,2156,45,0.34940389456749144,0.7089761546683845
403628924,Existing Customer,56,M,2,Graduate,Married,Less than $40K,Gold,45,3,6,4,16075.341195085786,0,15220.070063021238,0.8217145518739215,15403,117,0.5569694638965562,0.0
526001539,Existing Customer,28,M,1,High School,Married,$60K - $80K,Blue,15,3,2,1,11377.940077420777,2533,9514.040439820215,0.8382243132573329,14197,103,0.6873537170620112,0.22667611210268634
760660709,Existing Customer,53,F,3,Uneducated,Married,$40K - $60K,Blue,42,6,1,2,2150.9682481906007,1350,994.9681080095503,0.6420105252917561,4111,73,0.5396747826907917,0.6444006801269659
189212176,Existing Customer,27,F,1,Graduate,Single,Unknown,Blue,13,6,2,4,3326.580176701429,2044,602.0703764666151,1.0740068005353711,2340,43,0.48241112541008774,0.9109127895215918
268279800,Existing Customer,39,F,4,College,Single,Less than $40K,Blue,26,2,3,3,1515.9752209545904,54,1388.3297722296259,0.74516887470106,4868,79,0.7454732819987758,0.024228810017866947
646527004,Existing Customer,41,M,2,High School,Divorced,$80K - $120K,Blue,35,6,2,2,1920.3175951494366,1027,200.72673347103205,0.8000990469830046,4294,72,0.8585259731029056,0.5985333665028741
158532697,Existing Customer,46,F,3,Unknown,Single,Less than $40K,Blue,35,3,1,4,1458.6094251826723,1138,626.3365050374557,0.6539040291438707,4922,87,0.7583652779939329,0.5723719842358799
579755276,Existing Customer,50,F,2,Unknown,Married,Less than $40K,Blue,38,1,2,3,8072.641289739357,1794,4800.318967569914,0.570724665169111,13180,99,0.7749096276423986,0.24614691649418274
339453390,Existing Customer,48,F,1,Graduate,Divorced,$40K - $60K,Blue,37,4,1,2,2814.919254561615,1653,1950.747206029491,0.8694980561005378,4532,90,0.6626484179592979,0.44412456487097085
577640266,Attrited Customer,55,F,1,College,Married,Unknown,Blue,43,2,4,4,1170.3347775040975,0,1763.6481249717826,0.8698986709544732,1846,39,0.4355752731016151,0.00543183886603828
738701244,Existing Customer,48,F,3,Unknown,Single,Less than $40K,Blue,36,2,1,3,1771.3452625025445,1310,-123.41588429665296,0.9071758227226694,4725,81,0.6206194587752035,0.7088279824731782
835175958,Existing Customer,40,F,5,Unknown,Single,Unknown,Blue,31,6,4,1,4486.936715837956,1526,2984.5828780124734,0.6821841562031021,4093,72,0.8986012972609607,0.3113160270061147
842736856,Existing Customer,49,F,5,High School,Divorced,Less than $40K,Blue,42,5,4,3,1819.1071243470712,1388,1061.680917170378,0.7250383172067489,4639,65,0.6226337502587485,0.7563736879591061
631934159,Existing Customer,37,F,1,Graduate,Single,Less than $40K,Blue,16,6,5,4,5359.803937027548,1211,5388.771637059616,0.7760984881600719,17271,109,0.785129881256443,0.19304381401766227
586391244,Existing Customer,52,M,3,Post-Graduate,Single,$80K - $120K,Blue,44,5,2,2,18741.03599717647,1179,18272.612664343364,0.5420401042779265,3506,57,0.8751575937912064,0.05952648474682963
639991458,Existing Customer,31,F,1,High School,Divorced,Less than $40K,Blue,25,2,1,3,3688.9277547269558,0,725.2181250195488,1.0535277756291601,4210,73,0.9263327150146623,0.0
885684588,Existing Customer,53,F,3,Graduate,Single,$40K - $60K,Blue,46,2,2,1,4562.624985409455,2127,2252.2666966514457,0.7364619809985329,7283,82,0.5847503451725105,0.45029584726423433
664748448,Existing Customer,44,F,2,Uneducated,Single,Less than $40K,Blue,36,5,3,2,2586.1161587991583,1230,1729.2491614740345,0.8337440311649473,4812,79,0.6633924198587416,0.6238789653650889
849152645,Existing Customer,26,M,0,College,Single,$40K - $60K,Blue,13,5,2,3,3181.4169604517137,1204,1495.6949668176917,0.6165712386945377,2168,35,0.9393799006982353,0.5595110900502555
388056148,Attrited Customer,46,F,3,High School,Married,Unknown,Silver,31,3,3,2,32804.46819011768,2484,30636.960691767108,0.6048694533181261,2788,41,0.49758272744690857,0.0719360367375574
273875318,Existing Customer,44,F,4,High School,Single,$40K - $60K,Blue,36,3,2,2,1422.0304907239854,73,1469.5818733159067,0.9718710414056169,7455,77,0.640090750833455,0.0
763108022,Attrited Customer,34,M,2,Graduate,Married,$60K - $80K,Blue,35,5,1,3,2801.105344036171,1943,268.0720536262072,0.6044049376233152,4463,68,0.5479184674303477,0.6642344790767799
602376734,Attrited Customer,46,F,3,Graduate,Divorced,Unknown,Blue,37,5,2,6,17980.33761995423,0,17722.58804604536,0.8036850772559592,2433,48,0.8286958527120373,0.003053669338424451
457635889,Attrited Customer,52,F,2,Uneducated,Single,Less than $40K,Blue,36,2,3,3,1659.2430342153632,1194,1322.7519509893514,0.530666454230725,2348,48,0.6031520841262842,0.6059140389809283
930199719,Attrited Customer,48,M,3,College,Married,$80K - $120K,Blue,41,2,3,3,3605.1724925437284,2476,-152.39190557990673,0.8520920198881416,2763,42,0.6391769901879503,0.7128362488005946
512159852,Existing Customer,41,F,2,Doctorate,Unknown,Less than $40K,Blue,36,4,1,2,1450.6049849326491,965,1261.1515114376298,0.5926043454042366,3996,72,0.7390401360699952,0.538342801490529
534429046,Attrited Customer,50,M,2,Uneducated,Married,$80K - $120K,Blue,43,1,3,3,6514.119170831582,2337,3189.034789483616,0.7348754668948669,1063,31,0.5157544675302295,0.41752928329413225
275052125,Existing Customer,53,M,3,Graduate,Single,$120K +,Blue,42,3,3,3,30895.79260877604,2466,28810.440963252488,0.699967486937488,3971,66,1.0689229762622678,0.07147108244330842
171568656,Existing Customer,41,F,1,High School,Married,Less than $40K,Blue,37,5,3,3,3541.6514396088937,1888,644.3293566931703,0.8832984550601103,3346,73,1.0306827652122503,0.696538231635465
518296324,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,39,3,1,4,13535.302416432682,2362,10958.734823938292,0.5294764637221259,3308,69,0.5775356288766009,0.16670217097885703
598912482,Existing Customer,40,M,2,Unknown,Married,$60K - $80K,Blue,33,6,3,4,4427.7595411468,1831,3763.7478162590246,1.0541061314510305,1647,33,1.2121254535652706,0.35713770423921254
454530789,Existing Customer,45,F,1,Unknown,Single,Less than $40K,Blue,36,3,5,1,2366.091439720972,1506,1301.4274208755141,0.5998349885501799,4234,88,0.6763496584154716,0.5689825518580974
776070227,Existing Customer,35,F,2,High School,Married,Unknown,Blue,36,3,2,4,3704.65762964217,1124,3753.861394712345,0.5507169569524202,2013,44,0.4384093926668314,0.3053062637065962
956261736,Existing Customer,46,F,3,Graduate,Married,Less than $40K,Blue,36,3,2,3,2651.210399058182,2470,848.1054808313429,0.7417791149399734,4314,81,0.9507389721679784,0.7492070218840748
377177733,Existing Customer,39,F,2,Unknown,Single,Less than $40K,Blue,25,4,2,1,2440.582497142447,991,261.74211910157806,0.867394945961432,4525,74,1.0016594200818099,0.5491140544262101
155111451,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,29,2,2,1,8653.391234774408,1858,7080.852698562268,0.8105055185181358,7886,83,0.7879543921044544,0.21740696222249675
900669224,Existing Customer,55,F,1,Uneducated,Unknown,Less than $40K,Blue,36,1,2,1,3210.011705959108,2310,1037.1088506409676,0.807170297679217,14508,92,0.6484716288067075,0.6766273972754691
723265751,Existing Customer,44,M,4,Graduate,Single,$120K +,Silver,37,2,3,1,32903.62696490776,1596,33016.87046671342,0.7833990794382659,7010,87,0.5337542794465784,0.06288243713064491
123066015,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue,39,3,1,1,8540.620814310327,2276,6818.3722364771465,0.8094098770287319,1435,36,0.6512471628670876,0.28351792696460026
220925110,Attrited Customer,35,F,1,Graduate,Single,Less than $40K,Blue,30,2,3,2,,91,1796.2348040305399,0.6973945871223569,2591,49,0.5715561470345153,0.0
585216787,Existing Customer,40,F,1,Unknown,Married,Less than $40K,Blue,36,1,2,2,7294.860576554633,0,6927.917822616641,0.7409986154564923,7503,87,0.5918868982173788,0.0
365157009,Existing Customer,38,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,1,3031.58642621237,1587,709.18142342319,0.6871430236387756,3039,64,0.5965238431593245,0.652048461270631
963115762,Existing Customer,44,M,4,Doctorate,Unknown,$120K +,Blue,32,3,2,3,33244.225296510755,1365,33323.2597953099,1.1792801848241583,1232,46,0.6636917861940008,0.02411068831593888
641802667,Attrited Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,36,2,2,3,928.8881908230196,78,871.7385668490612,0.675702160325711,1079,27,0.426606525499347,0.01578320445357039
935179154,Attrited Customer,38,M,2,Unknown,Unknown,$60K - $80K,Blue,26,2,2,4,10820.073286839954,1171,9670.660345738726,0.47809694471809616,1576,31,0.4524399206083956,0.08911040179356662
474710970,Existing Customer,50,F,2,Uneducated,Single,Less than $40K,Blue,42,6,3,2,1452.1401940200278,0,1537.1055257015003,0.977478009500245,4458,65,0.6171977397838924,0.04774123743737387
258369227,Attrited Customer,47,F,3,Unknown,Single,Less than $40K,Blue,35,1,4,3,5099.958451713987,0,5018.249681574749,0.6025345705449023,1564,38,0.34533292213693206,0.014798252930695973
